customer_id,age,gender,category,purchase_amount,location,season,review_rating,shipping_type,discount_applied,previous_purchases,payment_method,cadence,purchases_per_year,forward_annual_value,satisfaction_flag,value_tier,segment
2368,66,Male,Clothing,85,North Dakota,Winter,3.4,Standard,No,28,Bank Transfer,Bi-Weekly,26,2210,Medium,Tier 1,1. Core Loyal
2369,29,Male,Accessories,38,New Jersey,Summer,3.3,Standard,No,6,Debit Card,Quarterly,4,152,Medium,Tier 4,4. Low Engagement
2370,24,Male,Clothing,23,Vermont,Winter,4.6,Standard,No,24,PayPal,Monthly,12,276,High,Tier 3,3. Developing
2371,51,Male,Footwear,71,Alaska,Spring,3.9,Store Pickup,No,38,Venmo,Weekly,52,3692,Medium,Tier 1,1. Core Loyal
2372,67,Male,Clothing,25,Indiana,Winter,3.7,Next Day Air,No,28,Debit Card,Annually,1,25,Medium,Tier 4,3. Developing
2373,50,Male,Footwear,39,Alabama,Spring,3.1,Express,No,9,PayPal,Bi-Weekly,26,1014,Medium,Tier 2,3. Developing
2374,37,Male,Clothing,20,Michigan,Spring,4.9,Express,No,21,Debit Card,Quarterly,4,80,High,Tier 4,4. Low Engagement
2375,69,Male,Accessories,73,Washington,Winter,4.7,Standard,No,31,Debit Card,Monthly,12,876,High,Tier 2,2. Established
2376,60,Male,Accessories,63,Virginia,Fall,2.9,Next Day Air,No,18,Credit Card,Quarterly,4,252,Low,Tier 3,4. Low Engagement
2377,21,Male,Accessories,94,Tennessee,Spring,4.1,Express,No,5,Cash,Weekly,52,4888,High,Tier 1,3. Developing
2378,44,Male,Clothing,94,South Dakota,Fall,4.0,Next Day Air,No,22,Cash,Annually,1,94,High,Tier 4,4. Low Engagement
2379,26,Male,Accessories,71,New Hampshire,Summer,2.7,Store Pickup,No,37,PayPal,Bi-Weekly,26,1846,Low,Tier 1,1. Core Loyal
2380,40,Male,Accessories,77,South Dakota,Spring,4.0,2-Day Shipping,No,22,Debit Card,Monthly,12,924,High,Tier 2,3. Developing
2381,41,Male,Accessories,66,Pennsylvania,Fall,2.5,Next Day Air,No,36,PayPal,Bi-Weekly,26,1716,Low,Tier 1,1. Core Loyal
2382,62,Male,Footwear,23,Wisconsin,Summer,4.5,Free Shipping,No,23,PayPal,Annually,1,23,High,Tier 4,4. Low Engagement
2383,39,Male,Clothing,60,California,Spring,3.9,Express,No,44,Debit Card,Weekly,52,3120,Medium,Tier 1,1. Core Loyal
2384,53,Male,Accessories,72,Rhode Island,Spring,4.9,2-Day Shipping,No,25,Bank Transfer,Annually,1,72,High,Tier 4,3. Developing
2385,24,Male,Clothing,35,Alabama,Winter,3.3,2-Day Shipping,No,40,PayPal,Quarterly,4,140,Medium,Tier 4,3. Developing
2386,41,Male,Accessories,31,Oklahoma,Fall,3.8,Express,No,12,PayPal,Weekly,52,1612,Medium,Tier 2,3. Developing
2387,19,Male,Clothing,33,Illinois,Summer,2.9,Standard,No,14,Venmo,Monthly,12,396,Low,Tier 3,3. Developing
2388,36,Male,Accessories,95,Tennessee,Summer,4.0,2-Day Shipping,No,14,Debit Card,Monthly,12,1140,High,Tier 2,3. Developing
2389,21,Male,Clothing,68,Alabama,Fall,4.1,Store Pickup,No,10,Debit Card,Annually,1,68,High,Tier 4,4. Low Engagement
2390,25,Male,Outerwear,87,Kansas,Spring,3.1,Store Pickup,No,17,Bank Transfer,Quarterly,4,348,Medium,Tier 3,4. Low Engagement
2391,65,Male,Clothing,64,Arizona,Winter,4.6,Express,No,24,Debit Card,Bi-Weekly,26,1664,High,Tier 1,3. Developing
2392,42,Male,Clothing,74,Michigan,Winter,4.6,Next Day Air,No,31,Bank Transfer,Quarterly,4,296,High,Tier 3,3. Developing
2393,40,Male,Clothing,62,Missouri,Spring,2.6,2-Day Shipping,No,36,Cash,Annually,1,62,Low,Tier 4,3. Developing
2394,58,Male,Clothing,97,Louisiana,Winter,5.0,2-Day Shipping,No,38,PayPal,Quarterly,4,388,High,Tier 3,3. Developing
2395,40,Male,Footwear,47,Connecticut,Fall,2.9,2-Day Shipping,No,23,Debit Card,Bi-Weekly,26,1222,Low,Tier 2,3. Developing
2396,62,Male,Clothing,83,Connecticut,Winter,3.5,2-Day Shipping,No,47,PayPal,Bi-Weekly,26,2158,Medium,Tier 1,1. Core Loyal
2397,38,Male,Clothing,82,Oregon,Spring,3.7,2-Day Shipping,No,20,Venmo,Weekly,52,4264,Medium,Tier 1,3. Developing
2398,37,Male,Accessories,26,West Virginia,Fall,2.9,Store Pickup,No,41,Venmo,Monthly,12,312,Low,Tier 3,2. Established
2399,65,Male,Outerwear,81,Florida,Winter,4.3,Free Shipping,No,44,Bank Transfer,Bi-Weekly,26,2106,High,Tier 1,1. Core Loyal
2400,55,Male,Clothing,44,New Hampshire,Spring,3.2,Store Pickup,No,31,Cash,Monthly,12,528,Medium,Tier 3,2. Established
2401,43,Male,Accessories,88,Oregon,Winter,4.2,Next Day Air,No,11,Credit Card,Bi-Weekly,26,2288,High,Tier 1,3. Developing
2402,43,Male,Footwear,76,Oregon,Winter,4.2,Standard,No,25,PayPal,Bi-Weekly,26,1976,High,Tier 1,1. Core Loyal
2403,45,Male,Accessories,89,Utah,Winter,3.8,Free Shipping,No,31,Cash,Weekly,52,4628,Medium,Tier 1,1. Core Loyal
2404,64,Male,Clothing,22,Missouri,Fall,4.4,Standard,No,40,Debit Card,Weekly,52,1144,High,Tier 2,2. Established
2405,28,Male,Clothing,33,West Virginia,Winter,3.1,2-Day Shipping,No,23,Credit Card,Bi-Weekly,26,858,Medium,Tier 2,3. Developing
2406,69,Male,Clothing,97,California,Fall,5.0,Standard,No,5,Debit Card,Quarterly,4,388,High,Tier 3,4. Low Engagement
2407,54,Male,Accessories,57,California,Winter,4.7,Standard,No,26,PayPal,Weekly,52,2964,High,Tier 1,1. Core Loyal
2408,52,Male,Clothing,38,Illinois,Summer,3.0,Express,No,11,Credit Card,Bi-Weekly,26,988,Medium,Tier 2,3. Developing
2409,23,Male,Footwear,55,Hawaii,Fall,4.2,Next Day Air,No,44,Debit Card,Quarterly,4,220,High,Tier 3,3. Developing
2410,26,Male,Accessories,37,Washington,Spring,3.0,Store Pickup,No,47,Cash,Quarterly,4,148,Medium,Tier 4,3. Developing
2411,48,Male,Footwear,43,Wisconsin,Summer,3.7,Free Shipping,No,46,PayPal,Monthly,12,516,Medium,Tier 3,2. Established
2412,49,Male,Clothing,96,Virginia,Summer,2.7,Free Shipping,No,35,Cash,Quarterly,4,384,Low,Tier 3,3. Developing
2413,53,Male,Outerwear,51,Oregon,Winter,4.3,2-Day Shipping,No,8,Bank Transfer,Bi-Weekly,26,1326,High,Tier 2,3. Developing
2414,69,Male,Clothing,95,Pennsylvania,Fall,2.7,2-Day Shipping,No,30,Bank Transfer,Weekly,52,4940,Low,Tier 1,1. Core Loyal
2415,26,Male,Clothing,26,Virginia,Summer,3.7,Next Day Air,No,14,Credit Card,Bi-Weekly,26,676,Medium,Tier 2,3. Developing
2416,21,Male,Outerwear,34,Hawaii,Fall,4.3,Standard,No,30,Bank Transfer,Weekly,52,1768,High,Tier 1,1. Core Loyal
2417,59,Male,Footwear,83,Nebraska,Summer,4.0,Next Day Air,No,26,Credit Card,Quarterly,4,332,High,Tier 3,3. Developing
2418,21,Male,Accessories,24,Alaska,Fall,3.3,Standard,No,32,Venmo,Bi-Weekly,26,624,Medium,Tier 2,2. Established
2419,22,Male,Clothing,69,Michigan,Fall,4.0,Next Day Air,No,47,Cash,Quarterly,4,276,High,Tier 3,3. Developing
2420,26,Male,Clothing,40,North Carolina,Fall,2.7,Next Day Air,No,11,Credit Card,Quarterly,4,160,Low,Tier 4,4. Low Engagement
2421,41,Male,Outerwear,87,North Carolina,Winter,4.2,Free Shipping,No,28,PayPal,Annually,1,87,High,Tier 4,3. Developing
2422,37,Male,Footwear,46,Minnesota,Spring,4.6,Standard,No,2,Debit Card,Quarterly,4,184,High,Tier 4,4. Low Engagement
2423,30,Male,Accessories,82,Georgia,Winter,4.8,Store Pickup,No,45,Credit Card,Weekly,52,4264,High,Tier 1,1. Core Loyal
2424,49,Male,Accessories,81,West Virginia,Summer,2.8,Free Shipping,No,7,Credit Card,Quarterly,4,324,Low,Tier 3,4. Low Engagement
2425,49,Male,Accessories,57,Delaware,Winter,4.5,Next Day Air,No,28,Bank Transfer,Bi-Weekly,26,1482,High,Tier 2,2. Established
2426,58,Male,Footwear,49,North Dakota,Summer,3.0,2-Day Shipping,No,34,Bank Transfer,Quarterly,4,196,Medium,Tier 3,3. Developing
2427,70,Male,Outerwear,42,Florida,Fall,4.6,Free Shipping,No,26,Debit Card,Quarterly,4,168,High,Tier 4,3. Developing
2428,27,Male,Outerwear,26,Oregon,Spring,3.3,Standard,No,45,Cash,Quarterly,4,104,Medium,Tier 4,3. Developing
2429,65,Male,Clothing,38,Idaho,Spring,4.4,Next Day Air,No,34,Debit Card,Annually,1,38,High,Tier 4,3. Developing
2430,57,Male,Footwear,57,Virginia,Summer,4.4,Standard,No,47,Credit Card,Bi-Weekly,26,1482,High,Tier 2,2. Established
2431,20,Male,Outerwear,100,North Dakota,Summer,4.3,Express,No,42,Cash,Quarterly,4,400,High,Tier 3,3. Developing
2432,34,Male,Clothing,73,Alabama,Fall,3.4,Express,No,27,Bank Transfer,Quarterly,4,292,Medium,Tier 3,3. Developing
2433,59,Male,Outerwear,66,Hawaii,Winter,2.8,Store Pickup,No,43,Venmo,Monthly,12,792,Low,Tier 2,2. Established
2434,54,Male,Clothing,73,Oregon,Spring,3.4,Standard,No,16,Cash,Bi-Weekly,26,1898,Medium,Tier 1,3. Developing
2435,36,Male,Accessories,45,Utah,Spring,5.0,Store Pickup,No,40,Credit Card,Monthly,12,540,High,Tier 3,2. Established
2436,21,Male,Footwear,27,Hawaii,Fall,4.5,Free Shipping,No,29,Cash,Bi-Weekly,26,702,High,Tier 2,2. Established
2437,52,Male,Clothing,24,Connecticut,Fall,2.7,Store Pickup,No,38,Credit Card,Quarterly,4,96,Low,Tier 4,3. Developing
2438,43,Male,Footwear,59,Wyoming,Winter,3.4,Store Pickup,No,34,Credit Card,Weekly,52,3068,Medium,Tier 1,1. Core Loyal
2439,32,Male,Clothing,20,Delaware,Winter,3.4,Express,No,30,Venmo,Weekly,52,1040,Medium,Tier 2,2. Established
2440,55,Male,Accessories,44,Arkansas,Summer,2.8,Standard,No,45,Bank Transfer,Annually,1,44,Low,Tier 4,3. Developing
2441,31,Male,Clothing,90,Indiana,Spring,4.7,Standard,No,47,Bank Transfer,Annually,1,90,High,Tier 4,3. Developing
2442,45,Male,Accessories,36,California,Fall,4.7,Free Shipping,No,5,Credit Card,Monthly,12,432,High,Tier 3,3. Developing
2443,53,Male,Clothing,95,Wyoming,Winter,4.7,Free Shipping,No,50,Debit Card,Bi-Weekly,26,2470,High,Tier 1,1. Core Loyal
2444,24,Male,Accessories,30,South Dakota,Spring,3.4,2-Day Shipping,No,24,Bank Transfer,Bi-Weekly,26,780,Medium,Tier 2,3. Developing
2445,47,Male,Accessories,65,West Virginia,Fall,3.7,Express,No,15,Debit Card,Bi-Weekly,26,1690,Medium,Tier 1,3. Developing
2446,63,Male,Accessories,96,Tennessee,Summer,4.1,Store Pickup,No,50,Cash,Weekly,52,4992,High,Tier 1,1. Core Loyal
2447,38,Male,Clothing,65,Alaska,Spring,2.9,2-Day Shipping,No,7,Credit Card,Monthly,12,780,Low,Tier 2,3. Developing
2448,59,Male,Clothing,47,South Dakota,Fall,3.2,Store Pickup,No,10,Venmo,Bi-Weekly,26,1222,Medium,Tier 2,3. Developing
2449,54,Male,Accessories,25,Tennessee,Fall,3.0,Free Shipping,No,38,PayPal,Bi-Weekly,26,650,Medium,Tier 2,2. Established
2450,26,Male,Outerwear,56,Alabama,Fall,4.1,Express,No,31,Venmo,Bi-Weekly,26,1456,High,Tier 2,2. Established
2451,68,Male,Clothing,76,North Carolina,Fall,4.5,Standard,No,7,Venmo,Quarterly,4,304,High,Tier 3,4. Low Engagement
2452,41,Male,Clothing,60,Oklahoma,Fall,3.4,Store Pickup,No,27,Venmo,Monthly,12,720,Medium,Tier 2,2. Established
2453,68,Male,Clothing,67,New York,Winter,4.1,Express,No,45,Bank Transfer,Quarterly,4,268,High,Tier 3,3. Developing
2454,21,Male,Clothing,95,Iowa,Spring,4.6,Store Pickup,No,13,Cash,Annually,1,95,High,Tier 4,4. Low Engagement
2455,32,Male,Accessories,72,Alaska,Winter,4.6,Express,No,33,Venmo,Annually,1,72,High,Tier 4,3. Developing
2456,20,Male,Accessories,98,Alaska,Spring,3.4,Express,No,25,Cash,Quarterly,4,392,Medium,Tier 3,3. Developing
2457,59,Male,Clothing,83,Nebraska,Winter,3.3,2-Day Shipping,No,5,PayPal,Monthly,12,996,Medium,Tier 2,3. Developing
2458,53,Male,Accessories,37,Delaware,Fall,3.6,2-Day Shipping,No,23,Cash,Quarterly,4,148,Medium,Tier 4,4. Low Engagement
2459,66,Male,Clothing,85,Texas,Fall,4.6,Free Shipping,No,17,Bank Transfer,Weekly,52,4420,High,Tier 1,3. Developing
2460,47,Male,Clothing,36,Missouri,Fall,4.3,2-Day Shipping,No,14,Cash,Weekly,52,1872,High,Tier 1,3. Developing
2461,58,Male,Clothing,36,Maine,Winter,4.0,Store Pickup,No,28,Credit Card,Annually,1,36,High,Tier 4,3. Developing
2462,28,Male,Accessories,86,Pennsylvania,Summer,4.8,Next Day Air,No,19,Credit Card,Weekly,52,4472,High,Tier 1,3. Developing
2463,68,Male,Clothing,99,Missouri,Spring,4.3,Standard,No,31,Bank Transfer,Bi-Weekly,26,2574,High,Tier 1,1. Core Loyal
2464,60,Male,Clothing,21,Mississippi,Summer,3.3,Standard,No,25,Cash,Bi-Weekly,26,546,Medium,Tier 3,2. Established
2465,47,Male,Outerwear,84,Hawaii,Winter,2.8,Express,No,4,Cash,Bi-Weekly,26,2184,Low,Tier 1,3. Developing
2466,18,Male,Footwear,63,Texas,Spring,4.4,Free Shipping,No,20,Bank Transfer,Weekly,52,3276,High,Tier 1,3. Developing
2467,32,Male,Clothing,84,South Dakota,Summer,3.7,Express,No,37,Cash,Annually,1,84,Medium,Tier 4,3. Developing
2468,27,Male,Clothing,72,New Jersey,Spring,3.6,Express,No,28,Credit Card,Annually,1,72,Medium,Tier 4,3. Developing
2469,65,Male,Clothing,21,Connecticut,Winter,3.7,2-Day Shipping,No,6,Venmo,Weekly,52,1092,Medium,Tier 2,3. Developing
2470,68,Male,Footwear,92,Maryland,Fall,5.0,Standard,No,27,PayPal,Annually,1,92,High,Tier 4,3. Developing
2471,55,Male,Clothing,72,Arizona,Fall,2.7,Next Day Air,No,29,Credit Card,Bi-Weekly,26,1872,Low,Tier 1,1. Core Loyal
2472,30,Male,Footwear,83,Oklahoma,Spring,4.3,Store Pickup,No,1,Cash,Annually,1,83,High,Tier 4,4. Low Engagement
2473,24,Male,Clothing,73,Utah,Summer,4.1,Standard,No,31,Credit Card,Annually,1,73,High,Tier 4,3. Developing
2474,57,Male,Clothing,98,Arkansas,Winter,2.6,Next Day Air,No,28,Cash,Quarterly,4,392,Low,Tier 3,3. Developing
2475,23,Male,Clothing,76,North Carolina,Fall,3.2,Store Pickup,No,19,Bank Transfer,Quarterly,4,304,Medium,Tier 3,4. Low Engagement
2476,69,Male,Clothing,43,California,Summer,3.5,Next Day Air,No,36,Venmo,Monthly,12,516,Medium,Tier 3,2. Established
2477,60,Male,Accessories,60,Colorado,Summer,3.7,Next Day Air,No,28,Cash,Monthly,12,720,Medium,Tier 2,2. Established
2478,25,Male,Accessories,40,California,Spring,3.8,2-Day Shipping,No,29,PayPal,Weekly,52,2080,Medium,Tier 1,1. Core Loyal
2479,18,Male,Clothing,93,Vermont,Winter,4.8,2-Day Shipping,No,9,Bank Transfer,Quarterly,4,372,High,Tier 3,4. Low Engagement
2480,37,Male,Clothing,98,Kansas,Fall,4.2,Standard,No,26,Credit Card,Quarterly,4,392,High,Tier 3,3. Developing
2481,61,Male,Clothing,91,Ohio,Summer,2.9,Next Day Air,No,7,Credit Card,Bi-Weekly,26,2366,Low,Tier 1,3. Developing
2482,41,Male,Accessories,92,New Jersey,Fall,2.9,Free Shipping,No,35,Debit Card,Weekly,52,4784,Low,Tier 1,1. Core Loyal
2483,69,Male,Accessories,87,Arizona,Winter,4.8,Next Day Air,No,46,Credit Card,Quarterly,4,348,High,Tier 3,3. Developing
2484,32,Male,Clothing,96,Arizona,Fall,2.9,Standard,No,8,Debit Card,Monthly,12,1152,Low,Tier 2,3. Developing
2485,60,Male,Clothing,97,New Hampshire,Summer,4.8,2-Day Shipping,No,50,Cash,Quarterly,4,388,High,Tier 3,3. Developing
2486,43,Male,Clothing,55,Louisiana,Spring,4.6,2-Day Shipping,No,37,Bank Transfer,Annually,1,55,High,Tier 4,3. Developing
2487,61,Male,Clothing,58,Texas,Spring,4.4,Store Pickup,No,6,Credit Card,Bi-Weekly,26,1508,High,Tier 2,3. Developing
2488,57,Male,Footwear,21,Montana,Spring,3.0,Next Day Air,No,16,PayPal,Bi-Weekly,26,546,Medium,Tier 3,3. Developing
2489,56,Male,Accessories,82,New Hampshire,Summer,4.4,Express,No,30,PayPal,Monthly,12,984,High,Tier 2,2. Established
2490,66,Male,Outerwear,34,South Dakota,Winter,3.9,Express,No,50,Venmo,Quarterly,4,136,Medium,Tier 4,3. Developing
2491,52,Male,Clothing,78,Montana,Spring,4.0,Free Shipping,No,5,Cash,Quarterly,4,312,High,Tier 3,4. Low Engagement
2492,63,Male,Accessories,47,North Carolina,Spring,2.5,Express,No,15,Bank Transfer,Monthly,12,564,Low,Tier 3,3. Developing
2493,50,Male,Accessories,96,South Dakota,Summer,4.1,Next Day Air,No,34,Bank Transfer,Bi-Weekly,26,2496,High,Tier 1,1. Core Loyal
2494,21,Male,Clothing,23,Maine,Fall,4.8,2-Day Shipping,No,6,Venmo,Quarterly,4,92,High,Tier 4,4. Low Engagement
2495,42,Male,Footwear,27,Oklahoma,Winter,2.6,Store Pickup,No,26,Debit Card,Annually,1,27,Low,Tier 4,3. Developing
2496,40,Male,Accessories,37,Nebraska,Spring,3.1,Free Shipping,No,34,Credit Card,Quarterly,4,148,Medium,Tier 4,3. Developing
2497,67,Male,Accessories,79,Illinois,Summer,3.2,Store Pickup,No,37,Credit Card,Weekly,52,4108,Medium,Tier 1,1. Core Loyal
2498,35,Male,Accessories,40,Colorado,Summer,4.2,Standard,No,28,Bank Transfer,Annually,1,40,High,Tier 4,3. Developing
2499,18,Male,Outerwear,39,Massachusetts,Fall,2.6,Next Day Air,No,38,Cash,Bi-Weekly,26,1014,Low,Tier 2,2. Established
2500,52,Male,Clothing,73,Louisiana,Summer,3.1,Next Day Air,No,2,Cash,Quarterly,4,292,Medium,Tier 3,4. Low Engagement
2501,59,Male,Accessories,84,Massachusetts,Fall,2.9,Store Pickup,No,32,Cash,Bi-Weekly,26,2184,Low,Tier 1,1. Core Loyal
2502,49,Male,Clothing,94,West Virginia,Fall,4.6,Free Shipping,No,30,Venmo,Bi-Weekly,26,2444,High,Tier 1,1. Core Loyal
2503,46,Male,Clothing,47,Idaho,Spring,4.1,Standard,No,17,PayPal,Quarterly,4,188,High,Tier 4,4. Low Engagement
2504,69,Male,Footwear,77,Ohio,Summer,2.5,Store Pickup,No,5,Debit Card,Bi-Weekly,26,2002,Low,Tier 1,3. Developing
2505,56,Male,Clothing,94,Rhode Island,Winter,4.0,Store Pickup,No,31,Cash,Bi-Weekly,26,2444,High,Tier 1,1. Core Loyal
2506,27,Male,Accessories,75,Illinois,Summer,3.5,Express,No,43,PayPal,Quarterly,4,300,Medium,Tier 3,3. Developing
2507,57,Male,Clothing,82,New York,Spring,4.4,Free Shipping,No,19,Venmo,Annually,1,82,High,Tier 4,4. Low Engagement
2508,58,Male,Footwear,36,Louisiana,Fall,2.9,Store Pickup,No,32,Credit Card,Quarterly,4,144,Low,Tier 4,3. Developing
2509,23,Male,Footwear,90,California,Spring,3.1,2-Day Shipping,No,5,Debit Card,Bi-Weekly,26,2340,Medium,Tier 1,3. Developing
2510,19,Male,Clothing,48,Washington,Spring,4.4,Free Shipping,No,9,Bank Transfer,Quarterly,4,192,High,Tier 3,4. Low Engagement
2511,40,Male,Outerwear,42,South Dakota,Winter,4.4,Standard,No,48,Credit Card,Weekly,52,2184,High,Tier 1,1. Core Loyal
2512,54,Male,Accessories,33,Idaho,Summer,2.7,Store Pickup,No,1,PayPal,Quarterly,4,132,Low,Tier 4,4. Low Engagement
2513,50,Male,Clothing,63,North Dakota,Summer,4.9,Free Shipping,No,20,Credit Card,Monthly,12,756,High,Tier 2,3. Developing
2514,69,Male,Accessories,53,Washington,Winter,3.5,2-Day Shipping,No,42,Cash,Annually,1,53,Medium,Tier 4,3. Developing
2515,42,Male,Accessories,37,Alaska,Spring,4.8,Free Shipping,No,45,PayPal,Bi-Weekly,26,962,High,Tier 2,2. Established
2516,37,Male,Clothing,92,Kansas,Summer,4.2,2-Day Shipping,No,41,Cash,Monthly,12,1104,High,Tier 2,2. Established
2517,46,Male,Clothing,73,Utah,Spring,4.6,Standard,No,36,Debit Card,Quarterly,4,292,High,Tier 3,3. Developing
2518,64,Male,Clothing,38,Wyoming,Spring,2.9,Standard,No,10,Venmo,Annually,1,38,Low,Tier 4,4. Low Engagement
2519,20,Male,Footwear,51,Maine,Fall,4.0,Store Pickup,No,31,Venmo,Annually,1,51,High,Tier 4,3. Developing
2520,40,Male,Outerwear,90,Michigan,Spring,4.9,Standard,No,21,Credit Card,Quarterly,4,360,High,Tier 3,4. Low Engagement
2521,64,Male,Outerwear,56,Illinois,Summer,3.1,Next Day Air,No,16,Cash,Quarterly,4,224,Medium,Tier 3,4. Low Engagement
2522,29,Male,Accessories,33,Minnesota,Fall,4.4,Standard,No,18,PayPal,Quarterly,4,132,High,Tier 4,4. Low Engagement
2523,20,Male,Accessories,53,Massachusetts,Winter,2.5,2-Day Shipping,No,20,Debit Card,Weekly,52,2756,Low,Tier 1,3. Developing
2524,43,Male,Accessories,24,New Jersey,Spring,3.4,Express,No,21,Bank Transfer,Annually,1,24,Medium,Tier 4,4. Low Engagement
2525,60,Male,Outerwear,59,Kansas,Spring,3.7,Express,No,23,Credit Card,Quarterly,4,236,Medium,Tier 3,4. Low Engagement
2526,39,Male,Clothing,72,Kentucky,Winter,4.2,Standard,No,20,PayPal,Weekly,52,3744,High,Tier 1,3. Developing
2527,47,Male,Clothing,28,Rhode Island,Spring,3.4,Express,No,30,PayPal,Bi-Weekly,26,728,Medium,Tier 2,2. Established
2528,19,Male,Clothing,36,Illinois,Fall,3.6,Express,No,33,Bank Transfer,Quarterly,4,144,Medium,Tier 4,3. Developing
2529,52,Male,Accessories,47,Alabama,Fall,4.7,2-Day Shipping,No,31,Debit Card,Monthly,12,564,High,Tier 3,2. Established
2530,34,Male,Accessories,62,Tennessee,Spring,4.7,Next Day Air,No,48,Bank Transfer,Monthly,12,744,High,Tier 2,2. Established
2531,25,Male,Clothing,98,Massachusetts,Spring,3.6,Free Shipping,No,28,Debit Card,Weekly,52,5096,Medium,Tier 1,1. Core Loyal
2532,43,Male,Footwear,28,Texas,Summer,4.6,Free Shipping,No,7,Cash,Quarterly,4,112,High,Tier 4,4. Low Engagement
2533,55,Male,Clothing,86,Nebraska,Summer,2.6,Next Day Air,No,4,Debit Card,Weekly,52,4472,Low,Tier 1,3. Developing
2534,66,Male,Accessories,46,Pennsylvania,Summer,3.1,Standard,No,49,Cash,Bi-Weekly,26,1196,Medium,Tier 2,2. Established
2535,41,Male,Accessories,42,Virginia,Fall,3.2,Free Shipping,No,22,Cash,Weekly,52,2184,Medium,Tier 1,3. Developing
2536,47,Male,Outerwear,80,Vermont,Winter,3.9,Express,No,39,Bank Transfer,Bi-Weekly,26,2080,Medium,Tier 1,1. Core Loyal
2537,51,Male,Accessories,39,Oklahoma,Spring,4.9,Express,No,45,PayPal,Quarterly,4,156,High,Tier 4,3. Developing
2538,44,Male,Outerwear,49,Maine,Summer,4.1,2-Day Shipping,No,30,PayPal,Bi-Weekly,26,1274,High,Tier 2,2. Established
2539,18,Male,Accessories,32,New Jersey,Summer,4.2,Next Day Air,No,33,Credit Card,Bi-Weekly,26,832,High,Tier 2,2. Established
2540,33,Male,Footwear,73,Massachusetts,Fall,4.1,Next Day Air,No,24,Cash,Bi-Weekly,26,1898,High,Tier 1,3. Developing
2541,24,Male,Accessories,42,New Jersey,Summer,3.9,Free Shipping,No,11,Debit Card,Quarterly,4,168,Medium,Tier 4,4. Low Engagement
2542,33,Male,Accessories,58,Washington,Spring,2.7,Next Day Air,No,13,Venmo,Quarterly,4,232,Low,Tier 3,4. Low Engagement
2543,61,Male,Accessories,22,Arkansas,Winter,3.7,Express,No,27,PayPal,Annually,1,22,Medium,Tier 4,3. Developing
2544,27,Male,Accessories,56,West Virginia,Spring,2.7,Next Day Air,No,30,PayPal,Bi-Weekly,26,1456,Low,Tier 2,2. Established
2545,46,Male,Clothing,70,Delaware,Spring,2.5,Next Day Air,No,39,Venmo,Quarterly,4,280,Low,Tier 3,3. Developing
2546,38,Male,Footwear,50,Texas,Spring,3.9,Free Shipping,No,10,Debit Card,Annually,1,50,Medium,Tier 4,4. Low Engagement
2547,63,Male,Footwear,21,Texas,Summer,3.0,Express,No,4,Credit Card,Quarterly,4,84,Medium,Tier 4,4. Low Engagement
2548,47,Male,Outerwear,97,Mississippi,Summer,3.2,2-Day Shipping,No,16,Cash,Weekly,52,5044,Medium,Tier 1,3. Developing
2549,42,Male,Accessories,63,Texas,Winter,3.8,Standard,No,34,Credit Card,Monthly,12,756,Medium,Tier 2,2. Established
2550,41,Male,Outerwear,60,Virginia,Fall,2.7,Standard,No,11,Debit Card,Quarterly,4,240,Low,Tier 3,4. Low Engagement
2551,53,Male,Footwear,52,New Hampshire,Fall,3.0,Store Pickup,No,30,Debit Card,Bi-Weekly,26,1352,Medium,Tier 2,2. Established
2552,29,Male,Footwear,32,Minnesota,Winter,4.1,Next Day Air,No,40,Debit Card,Annually,1,32,High,Tier 4,3. Developing
2553,61,Male,Accessories,48,Maryland,Spring,3.2,2-Day Shipping,No,13,Credit Card,Annually,1,48,Medium,Tier 4,4. Low Engagement
2554,69,Male,Accessories,25,Vermont,Summer,4.5,Store Pickup,No,28,Venmo,Quarterly,4,100,High,Tier 4,3. Developing
2555,51,Male,Accessories,68,Kansas,Summer,4.3,Store Pickup,No,49,Debit Card,Bi-Weekly,26,1768,High,Tier 1,1. Core Loyal
2556,24,Male,Clothing,74,Idaho,Fall,3.5,Standard,No,23,Credit Card,Weekly,52,3848,Medium,Tier 1,3. Developing
